id,node_id,hub_id,span,span2hub,direction,type
1589,ZW0248,ZW0001,30,7410,外圈,主线
1590,ZW0249,ZW0001,30,7440,外圈,主线
1591,ZW0250,ZW0001,30,7470,外圈,主线
1592,ZW0251,ZW0001,30,7500,外圈,主线
1593,ZW0252,ZW0001,30,7530,外圈,主线
1594,ZW0253,ZW0001,30,7560,外圈,主线
1595,ZW0254,ZW0001,30,7590,外圈,主线
1596,ZW0255,ZW0001,30,7620,外圈,主线
1597,ZW0256,ZW0001,30,7650,外圈,主线
1598,ZW0257,ZW0001,30,7680,外圈,主线
1599,ZW0258,ZW0001,30,7710,外圈,主线
1600,ZW0259,ZW0001,30,7740,外圈,主线
1601,ZW0260,ZW0001,30,7770,外圈,主线
1602,ZW0261,ZW0001,30,7800,外圈,主线
1603,ZW0262,ZW0001,30,7830,外圈,主线
1604,ZW0263,ZW0001,30,7860,外圈,主线
1605,ZW0264,ZW0001,30,7890,外圈,主线
1606,ZW0265,ZW0001,30,7920,外圈,主线
1607,ZW0266,ZW0001,30,7950,外圈,主线
1608,ZW0267,ZW0001,30,7980,外圈,主线
1609,ZW0268,ZW0001,30,8010,外圈,主线
1610,ZW0269,ZW0001,30,8040,外圈,主线
1611,ZW0270,ZW0001,30,8070,外圈,主线
1612,ZW0271,ZW0001,30,8100,外圈,主线
1613,ZW0272,ZW0001,30,8130,外圈,主线
1614,ZW0273,ZW0001,30,8160,外圈,主线
1615,ZW0274,ZW0001,30,8190,外圈,主线
1616,ZW0275,ZW0001,30,8220,外圈,主线
1617,ZW0276,ZW0001,30,8250,外圈,主线
1618,ZW0277,ZW0001,30,8280,外圈,主线
1619,ZW0278,ZW0001,30,8310,外圈,主线
1620,ZW0279,ZW0001,30,8340,外圈,主线
1621,ZW0280,ZW0001,30,8370,外圈,主线
1622,ZW0281,ZW0001,30,8400,外圈,主线
1623,ZW0282,ZW0001,30,8430,外圈,主线
1624,ZW0283,ZW0001,30,8460,外圈,主线
1625,ZW0284,ZW0001,30,8490,外圈,主线
1626,ZW0285,ZW0001,30,8520,外圈,主线
1627,ZW0286,ZW0001,30,8550,外圈,主线
1628,ZW0287,ZW0001,30,8580,外圈,主线
1629,ZW0288,ZW0001,30,8610,外圈,主线
1630,ZW0289,ZW0001,30,8640,外圈,主线
1631,ZW0290,ZW0001,30,8670,外圈,主线
1632,ZW0291,ZW0001,30,8700,外圈,主线
1633,ZW0292,ZW0001,30,8730,外圈,主线
1634,ZW0293,ZW0001,30,8760,外圈,主线
1635,ZW0294,ZW0001,30,8790,外圈,主线
1636,ZW0295,ZW0001,30,8820,外圈,主线
1637,ZW0296,ZW0001,30,8850,外圈,主线
1638,ZW0297,ZW0001,30,8880,外圈,主线
1639,ZW0298,ZW0001,30,8910,外圈,主线
1640,ZW0299,ZW0001,30,8940,外圈,主线
1641,ZW0300,ZW0001,30,8970,外圈,主线
1642,ZW0301,ZW0001,30,9000,外圈,主线
1643,ZW0302,ZW0001,30,9030,外圈,主线
1644,ZW0303,ZW0001,30,9060,外圈,主线
1645,ZW0304,ZW0001,30,9090,外圈,主线
1646,ZW0305,ZW0001,30,9120,外圈,主线
1647,ZW0306,ZW0001,30,9150,外圈,主线
1648,ZW0307,ZW0001,30,9180,外圈,主线
1649,ZW0308,ZW0001,30,9210,外圈,主线
1650,ZW0309,ZW0001,30,9240,外圈,主线
1651,ZW0310,ZW0001,30,9270,外圈,主线
1652,ZW0311,ZW0001,30,9300,外圈,主线
1653,ZW0312,ZW0001,30,9330,外圈,主线
1654,ZW0313,ZW0001,30,9360,外圈,主线
1655,ZW0314,ZW0001,30,9390,外圈,主线
1656,ZW0315,ZW0001,30,9420,外圈,主线
1657,ZW0316,ZW0001,30,9450,外圈,主线
1658,ZW0317,ZW0001,30,9480,外圈,主线
1659,ZW0318,ZW0001,30,9510,外圈,主线
1660,ZW0319,ZW0001,30,9540,外圈,主线
1661,ZW0320,ZW0001,30,9570,外圈,主线
1662,ZW0321,ZW0001,30,9600,外圈,主线
1663,ZW0322,ZW0001,30,9630,外圈,主线
1664,ZW0323,ZW0001,30,9660,外圈,主线
1665,ZW0324,ZW0001,30,9690,外圈,主线
1666,ZW0325,ZW0001,30,9720,外圈,主线
1667,ZW0326,ZW0001,30,9750,外圈,主线
1668,ZW0327,ZW0001,30,9780,外圈,主线
1669,ZW0328,ZW0001,30,9810,外圈,主线
1670,ZW0329,ZW0001,30,9840,外圈,主线
1671,ZW0330,ZW0001,30,9870,外圈,主线
1672,ZW0331,ZW0001,30,9900,外圈,主线
1673,ZW0332,ZW0001,30,9930,外圈,主线
1674,ZW0333,ZW0001,30,9960,外圈,主线
1675,ZW0334,ZW0001,30,9990,外圈,主线
1676,ZW0335,ZW0001,30,10020,外圈,主线
1677,ZW0336,ZW0001,30,10050,外圈,主线
1678,ZW0337,ZW0001,30,10080,外圈,主线
1679,ZW0338,ZW0001,30,10110,外圈,主线
1680,ZW0339,ZW0001,30,10140,外圈,主线
1681,ZW0340,ZW0001,30,10170,外圈,主线
1682,ZW0341,ZW0001,30,10200,外圈,主线
1683,ZW0342,ZW0001,30,10230,外圈,主线
1684,ZW0343,ZW0001,30,10260,外圈,主线
1685,ZW0344,ZW0001,30,10290,外圈,主线
1686,ZW0345,ZW0001,30,10320,外圈,主线
1687,ZW0346,ZW0001,30,10350,外圈,主线
1688,ZW0347,ZW0001,30,10380,外圈,主线
1689,ZW0348,ZW0001,30,10410,外圈,主线
1690,ZW0349,ZW0001,30,10440,外圈,主线
1691,ZW0350,ZW0001,30,10470,外圈,主线
1692,ZW0351,ZW0001,30,10500,外圈,主线
1693,ZW0352,ZW0001,30,10530,外圈,主线
1694,ZW0353,ZW0001,30,10560,外圈,主线
1695,ZW0354,ZW0001,30,10590,外圈,主线
1696,ZW0355,ZW0001,30,10620,外圈,主线
1697,ZW0356,ZW0001,30,10650,外圈,主线
1698,ZW0357,ZW0001,30,10680,外圈,主线
1699,ZW0358,ZW0001,30,10710,外圈,主线
1700,ZW0359,ZW0001,30,10740,外圈,主线
1701,ZW0360,ZW0001,30,10770,外圈,主线
1702,ZW0361,ZW0001,30,10800,外圈,主线
1703,ZW0362,ZW0001,30,10830,外圈,主线
1704,ZW0363,ZW0001,30,10860,外圈,主线
1705,ZW0364,ZW0001,30,10890,外圈,主线
1706,ZW0365,ZW0001,30,10920,外圈,主线
1707,ZW0366,ZW0001,30,10950,外圈,主线
1708,ZW0367,ZW0001,30,10980,外圈,主线
1709,ZW0368,ZW0001,30,11010,外圈,主线
1710,ZW0369,ZW0001,30,11040,外圈,主线
1711,ZW0370,ZW0001,30,11070,外圈,主线
1712,ZW0371,ZW0001,30,11100,外圈,主线
1713,ZW0372,ZW0001,30,11130,外圈,主线
1714,ZW0373,ZW0001,30,11160,外圈,主线
1715,ZW0374,ZW0001,30,11190,外圈,主线
1716,ZW0375,ZW0001,30,11220,外圈,主线
1717,ZW0376,ZW0001,30,11250,外圈,主线
1718,ZW0377,ZW0001,30,11280,外圈,主线
1719,ZW0378,ZW0001,30,11310,外圈,主线
1720,ZW0379,ZW0001,30,11340,外圈,主线
1721,ZW0380,ZW0001,30,11370,外圈,主线
1722,ZW0381,ZW0001,30,11400,外圈,主线
1723,ZW0382,ZW0001,30,11430,外圈,主线
1724,ZW0383,ZW0001,30,11460,外圈,主线
1725,ZW0384,ZW0001,30,11490,外圈,主线
1726,ZW0385,ZW0001,30,11520,外圈,主线
1727,ZW0386,ZW0001,30,11550,外圈,主线
1728,ZW0387,ZW0001,30,11580,外圈,主线
1729,ZW0388,ZW0001,30,11610,外圈,主线
1730,ZW0389,ZW0001,30,11640,外圈,主线
1731,ZW0390,ZW0001,30,11670,外圈,主线
1732,ZW0391,ZW0001,30,11700,外圈,主线
1733,ZW0392,ZW0001,30,11730,外圈,主线
1734,ZW0393,ZW0001,30,11760,外圈,主线
1735,ZW0394,ZW0001,30,11790,外圈,主线
1736,ZW0395,ZW0001,30,11820,外圈,主线
1737,ZW0396,ZW0001,30,11850,外圈,主线
1738,ZW0397,ZW0001,30,11880,外圈,主线
1739,ZW0398,ZW0001,30,11910,外圈,主线
1740,ZW0399,ZW0001,30,11940,外圈,主线
1741,ZW0400,ZW0001,30,11970,外圈,主线
1742,ZW0401,ZW0001,30,12000,外圈,主线
1743,ZW0402,ZW0001,30,12030,外圈,主线
1744,ZW0403,ZW0001,30,12060,外圈,主线
1745,ZW0404,ZW0001,30,12090,外圈,主线
1746,ZW0405,ZW0001,30,12120,外圈,主线
1747,ZW0406,ZW0001,30,12150,外圈,主线
1748,ZW0407,ZW0001,30,12180,外圈,主线
1749,ZW0408,ZW0001,30,12210,外圈,主线
1750,ZW0409,ZW0001,30,12240,外圈,主线
1751,ZW0410,ZW0001,30,12270,外圈,主线
1752,ZW0411,ZW0001,30,12300,外圈,主线
1753,ZW0412,ZW0001,30,12330,外圈,主线
1754,ZW0413,ZW0001,30,12360,外圈,主线
1755,ZW0414,ZW0001,30,12390,外圈,主线
1756,ZW0415,ZW0001,30,12420,外圈,主线
1757,ZW0416,ZW0001,30,12450,外圈,主线
1758,ZW0417,ZW0001,30,12480,外圈,主线
1759,ZW0418,ZW0001,30,12510,外圈,主线
1760,ZW0419,ZW0001,30,12540,外圈,主线
1761,ZW0420,ZW0001,30,12570,外圈,主线
1762,ZW0421,ZW0001,30,12600,外圈,主线
1763,ZW0422,ZW0001,30,12630,外圈,主线
1764,ZW0423,ZW0001,30,12660,外圈,主线
1765,ZW0424,ZW0001,30,12690,外圈,主线
1766,ZW0425,ZW0001,30,12720,外圈,主线
1767,ZW0426,ZW0001,30,12750,外圈,主线
1768,ZW0427,ZW0001,30,12780,外圈,主线
1769,ZW0428,ZW0001,30,12810,外圈,主线
1770,ZW0429,ZW0001,30,12840,外圈,主线
1771,ZW0430,ZW0001,30,12870,外圈,主线
1772,ZW0431,ZW0001,30,12900,外圈,主线
1773,ZW0432,ZW0001,30,12930,外圈,主线
1774,ZW0433,ZW0001,30,12960,外圈,主线
1775,ZW0434,ZW0001,30,12990,外圈,主线
1776,ZW0435,ZW0001,30,13020,外圈,主线
1777,ZW0436,ZW0001,30,13050,外圈,主线
1778,ZW0437,ZW0001,30,13080,外圈,主线
1779,ZW0438,ZW0001,30,13110,外圈,主线
1780,ZW0439,ZW0001,30,13140,外圈,主线
1781,ZW0440,ZW0001,30,13170,外圈,主线
1782,ZW0441,ZW0001,30,13200,外圈,主线
1783,ZW0442,ZW0001,30,13230,外圈,主线
1784,ZW0443,ZW0001,30,13260,外圈,主线
1785,ZW0444,ZW0001,30,13290,外圈,主线
1786,ZW0445,ZW0001,30,13320,外圈,主线
1787,ZW0446,ZW0001,30,13350,外圈,主线
1788,ZW0447,ZW0001,30,13380,外圈,主线
1789,ZW0448,ZW0001,30,13410,外圈,主线
1790,ZW0449,ZW0001,30,13440,外圈,主线
1791,ZW0450,ZW0001,30,13470,外圈,主线
1792,ZW0451,ZW0001,30,13500,外圈,主线
1793,ZW0452,ZW0001,30,13530,外圈,主线
1794,ZW0453,ZW0001,30,13560,外圈,主线
1795,ZW0454,ZW0001,30,13590,外圈,主线
1796,ZW0455,ZW0001,30,13620,外圈,主线
1797,ZW0456,ZW0001,30,13650,外圈,主线
1798,ZW0457,ZW0001,30,13680,外圈,主线
1799,ZW0458,ZW0001,30,13710,外圈,主线
1800,ZW0459,ZW0001,30,13740,外圈,主线
1801,ZW0460,ZW0001,30,13770,外圈,主线
1802,ZW0461,ZW0001,30,13800,外圈,主线
1803,ZW0462,ZW0001,30,13830,外圈,主线
1804,ZW0463,ZW0001,30,13860,外圈,主线
1805,ZW0464,ZW0001,30,13890,外圈,主线
1806,ZW0465,ZW0001,30,13920,外圈,主线
1807,ZW0466,ZW0001,30,13950,外圈,主线
1808,ZW0467,ZW0001,30,13980,外圈,主线
1809,ZW0468,ZW0001,30,14010,外圈,主线
1810,ZW0469,ZW0001,30,14040,外圈,主线
1811,ZW0470,ZW0001,30,14070,外圈,主线
1812,ZW0471,ZW0001,30,14100,外圈,主线
1813,ZW0472,ZW0001,30,14130,外圈,主线
1814,ZW0473,ZW0001,30,14160,外圈,主线
1815,ZW0474,ZW0001,30,14190,外圈,主线
1816,ZW0475,ZW0001,30,14220,外圈,主线
1817,ZW0476,ZW0001,30,14250,外圈,主线
1818,ZW0477,ZW0001,30,14280,外圈,主线
1819,ZW0478,ZW0001,30,14310,外圈,主线
1820,ZW0479,ZW0001,30,14340,外圈,主线
1821,ZW0480,ZW0001,30,14370,外圈,主线
1822,ZW0481,ZW0001,30,14400,外圈,主线
1823,ZW0482,ZW0001,30,14430,外圈,主线
1824,ZW0483,ZW0001,30,14460,外圈,主线
1825,ZW0484,ZW0001,30,14490,外圈,主线
1826,ZW0485,ZW0001,30,14520,外圈,主线
1827,ZW0486,ZW0001,30,14550,外圈,主线
1828,ZW0487,ZW0001,30,14580,外圈,主线
1829,ZW0488,ZW0001,30,14610,外圈,主线
1830,ZW0489,ZW0001,30,14640,外圈,主线
1831,ZW0490,ZW0001,30,14670,外圈,主线
1832,ZW0491,ZW0001,30,14700,外圈,主线
1833,ZW0492,ZW0001,30,14730,外圈,主线
1834,ZW0493,ZW0001,30,14760,外圈,主线
1835,ZW0494,ZW0001,30,14790,外圈,主线
1836,ZW0495,ZW0001,30,14820,外圈,主线
1837,ZW0496,ZW0001,30,14850,外圈,主线
1838,ZW0497,ZW0001,30,14880,外圈,主线
1839,ZW0498,ZW0001,30,14910,外圈,主线
1840,ZW0499,ZW0001,30,14940,外圈,主线
1841,ZW0500,ZW0001,30,14970,外圈,主线
1842,ZW0501,ZW0001,30,15000,外圈,主线
1843,ZW0502,ZW0001,30,15030,外圈,主线
1844,ZW0503,ZW0001,30,15060,外圈,主线
1845,ZW0504,ZW0001,30,15090,外圈,主线
1846,ZW0505,ZW0001,30,15120,外圈,主线
1847,ZW0506,ZW0001,30,15150,外圈,主线
1848,ZW0507,ZW0001,30,15180,外圈,主线
1849,ZW0508,ZW0001,30,15210,外圈,主线
1850,ZW0509,ZW0001,30,15240,外圈,主线
1851,ZW0510,ZW0001,30,15270,外圈,主线
1852,ZW0511,ZW0001,30,15300,外圈,主线
1853,ZW0512,ZW0001,30,15330,外圈,主线
1854,ZW0513,ZW0001,30,15360,外圈,主线
1855,ZW0514,ZW0001,30,15390,外圈,主线
1856,ZW0515,ZW0001,30,15420,外圈,主线
1857,ZW0516,ZW0001,30,15450,外圈,主线
1858,ZW0517,ZW0001,30,15480,外圈,主线
1859,ZW0518,ZW0001,30,15510,外圈,主线
1860,ZW0519,ZW0001,30,15540,外圈,主线
1861,ZW0520,ZW0001,30,15570,外圈,主线
1862,ZW0521,ZW0001,30,15600,外圈,主线
1863,ZW0522,ZW0001,30,15630,外圈,主线
1864,ZW0523,ZW0001,30,15660,外圈,主线
1865,ZW0524,ZW0001,30,15690,外圈,主线
1866,ZW0525,ZW0001,30,15720,外圈,主线
1867,ZW0526,ZW0001,30,15750,外圈,主线
1868,ZW0527,ZW0001,30,15780,外圈,主线
1869,ZW0528,ZW0001,30,15810,外圈,主线
1870,ZW0529,ZW0001,30,15840,外圈,主线
1871,ZW0530,ZW0001,30,15870,外圈,主线
1872,ZW0531,ZW0001,30,15900,外圈,主线
1873,ZW0532,ZW0001,30,15930,外圈,主线
1874,ZW0533,ZW0001,30,15960,外圈,主线
1875,ZW0534,ZW0001,30,15990,外圈,主线
1876,ZW0535,ZW0001,30,16020,外圈,主线
1877,ZW0536,ZW0001,30,16050,外圈,主线
1878,ZW0537,ZW0001,30,16080,外圈,主线
1879,ZW0538,ZW0001,30,16110,外圈,主线
1880,ZW0539,ZW0001,30,16140,外圈,主线
1881,ZW0540,ZW0001,30,16170,外圈,主线
1882,ZW0541,ZW0001,30,16200,外圈,主线
1883,ZW0542,ZW0001,30,16230,外圈,主线
1884,ZW0543,ZW0001,30,16260,外圈,主线
1885,ZW0544,ZW0001,30,16290,外圈,主线
1886,ZW0545,ZW0001,30,16320,外圈,主线
1887,ZW0546,ZW0001,30,16350,外圈,主线
1888,ZW0547,ZW0001,30,16380,外圈,主线
1889,ZW0548,ZW0001,30,16410,外圈,主线
1890,ZW0549,ZW0001,30,16440,外圈,主线
1891,ZW0550,ZW0001,30,16470,外圈,主线
1892,ZW0551,ZW0001,30,16500,外圈,主线
1893,ZW0552,ZW0001,30,16530,外圈,主线
1894,ZW0553,ZW0001,30,16560,外圈,主线
1895,ZW0554,ZW0001,30,16590,外圈,主线
1896,ZW0555,ZW0001,30,16620,外圈,主线
1897,ZW0556,ZW0001,30,16650,外圈,主线
1898,ZW0557,ZW0001,30,16680,外圈,主线
1899,ZW0558,ZW0001,30,16710,外圈,主线
1900,ZW0559,ZW0001,30,16740,外圈,主线
1901,ZW0560,ZW0001,30,16770,外圈,主线
1902,ZW0561,ZW0001,30,16800,外圈,主线
1903,ZW0562,ZW0001,30,16830,外圈,主线
1904,ZW0563,ZW0001,30,16860,外圈,主线
1905,ZW0564,ZW0001,30,16890,外圈,主线
1906,ZW0565,ZW0001,30,16920,外圈,主线
1907,ZW0566,ZW0001,30,16950,外圈,主线
1908,ZW0567,ZW0001,30,16980,外圈,主线
1909,ZW0568,ZW0001,30,17010,外圈,主线
1910,ZW0569,ZW0001,30,17040,外圈,主线
1911,ZW0570,ZW0001,30,17070,外圈,主线
1912,ZW0571,ZW0001,30,17100,外圈,主线
1913,ZW0572,ZW0001,30,17130,外圈,主线
1914,ZW0573,ZW0001,30,17160,外圈,主线
1915,ZW0574,ZW0001,30,17190,外圈,主线
1916,ZW0575,ZW0001,30,17220,外圈,主线
1917,ZW0576,ZW0001,30,17250,外圈,主线
1918,ZW0577,ZW0001,30,17280,外圈,主线
1919,ZW0578,ZW0001,30,17310,外圈,主线
1920,ZW0579,ZW0001,30,17340,外圈,主线
1921,ZW0580,ZW0001,30,17370,外圈,主线
1922,ZW0581,ZW0001,30,17400,外圈,主线
1923,ZW0582,ZW0001,30,17430,外圈,主线
1924,ZW0583,ZW0001,30,17460,外圈,主线
1925,ZW0584,ZW0001,30,17490,外圈,主线
1926,ZW0585,ZW0001,30,17520,外圈,主线
1927,ZW0586,ZW0001,30,17550,外圈,主线
1928,ZW0587,ZW0001,30,17580,外圈,主线
1929,ZW0588,ZW0001,30,17610,外圈,主线
1930,ZW0589,ZW0001,30,17640,外圈,主线
1931,ZW0590,ZW0001,30,17670,外圈,主线
1932,ZW0591,ZW0001,30,17700,外圈,主线
1933,ZW0592,ZW0001,30,17730,外圈,主线
1934,ZW0593,ZW0001,30,17760,外圈,主线
1935,ZW0594,ZW0001,30,17790,外圈,主线
1936,ZW0595,ZW0001,30,17820,外圈,主线
1937,ZW0596,ZW0001,30,17850,外圈,主线
1938,ZW0597,ZW0001,30,17880,外圈,主线
1939,ZW0598,ZW0001,30,17910,外圈,主线
1940,ZW0599,ZW0001,30,17940,外圈,主线
1941,ZW0600,ZW0001,30,17970,外圈,主线
1942,ZW0601,ZW0001,30,18000,外圈,主线
1943,ZW0602,ZW0001,30,18030,外圈,主线
1944,ZW0603,ZW0001,30,18060,外圈,主线
1945,ZW0604,ZW0001,30,18090,外圈,主线
1946,ZW0605,ZW0001,30,18120,外圈,主线
1947,ZW0606,ZW0001,30,18150,外圈,主线
1948,ZW0607,ZW0001,30,18180,外圈,主线
1949,ZW0608,ZW0001,30,18210,外圈,主线
1950,ZW0609,ZW0001,30,18240,外圈,主线
1951,ZW0610,ZW0001,30,18270,外圈,主线
1952,ZW0611,ZW0001,30,18300,外圈,主线
1953,ZW0612,ZW0001,30,18330,外圈,主线
1954,ZW0613,ZW0001,30,18360,外圈,主线
1955,ZW0614,ZW0001,30,18390,外圈,主线
1956,ZW0615,ZW0001,30,18420,外圈,主线
1957,ZW0616,ZW0001,30,18450,外圈,主线
1958,ZW0617,ZW0001,30,18480,外圈,主线
1959,ZW0618,ZW0001,30,18510,外圈,主线
1960,ZW0619,ZW0001,30,18540,外圈,主线
1961,ZW0620,ZW0001,30,18570,外圈,主线
1962,ZW0621,ZW0001,30,18600,外圈,主线
1963,ZW0622,ZW0001,30,18630,外圈,主线
1964,ZW0623,ZW0001,30,18660,外圈,主线
1965,ZW0624,ZW0001,30,18690,外圈,主线
1966,ZW0625,ZW0001,30,18720,外圈,主线
1967,ZW0626,ZW0001,30,18750,外圈,主线
1968,ZW0627,ZW0001,30,18780,外圈,主线
1969,ZW0628,ZW0001,30,18810,外圈,主线
1970,ZW0629,ZW0001,30,18840,外圈,主线
1971,ZW0630,ZW0001,30,18870,外圈,主线
1972,ZW0631,ZW0001,30,18900,外圈,主线
1973,ZW0632,ZW0001,30,18930,外圈,主线
1974,ZW0633,ZW0001,30,18960,外圈,主线
1975,ZW0634,ZW0001,30,18990,外圈,主线
1976,ZW0635,ZW0001,30,19020,外圈,主线
1977,ZW0636,ZW0001,30,19050,外圈,主线
1978,ZW0637,ZW0001,30,19080,外圈,主线
1979,ZW0638,ZW0001,30,19110,外圈,主线
1980,ZW0639,ZW0001,30,19140,外圈,主线
1981,ZW0640,ZW0001,30,19170,外圈,主线
1982,ZW0641,ZW0001,30,19200,外圈,主线
1983,ZW0642,ZW0001,30,19230,外圈,主线
1984,ZW0643,ZW0001,30,19260,外圈,主线
1985,ZW0644,ZW0001,30,19290,外圈,主线
1986,ZW0645,ZW0001,30,19320,外圈,主线
1987,ZW0646,ZW0001,30,19350,外圈,主线
1988,ZW0647,ZW0001,30,19380,外圈,主线
1989,ZW0648,ZW0001,30,19410,外圈,主线
1990,ZW0649,ZW0001,30,19440,外圈,主线
1991,ZW0650,ZW0001,30,19470,外圈,主线
1992,ZW0651,ZW0001,30,19500,外圈,主线
1993,ZW0652,ZW0001,30,19530,外圈,主线
1994,ZW0653,ZW0001,30,19560,外圈,主线
1995,ZW0654,ZW0001,30,19590,外圈,主线
1996,ZW0655,ZW0001,30,19620,外圈,主线
1997,ZW0656,ZW0001,30,19650,外圈,主线
1998,ZW0657,ZW0001,30,19680,外圈,主线
1999,ZW0658,ZW0001,30,19710,外圈,主线
2000,ZW0659,ZW0001,30,19740,外圈,主线
2001,ZW0660,ZW0001,30,19770,外圈,主线
2002,ZW0661,ZW0001,30,19800,外圈,主线
2003,ZW0662,ZW0001,30,19830,外圈,主线
2004,ZW0663,ZW0001,30,19860,外圈,主线
2005,ZW0664,ZW0001,30,19890,外圈,主线
2006,ZW0665,ZW0001,30,19920,外圈,主线
2007,ZW0666,ZW0001,30,19950,外圈,主线
2008,ZW0667,ZW0001,30,19980,外圈,主线
2009,ZW0668,ZW0001,30,20010,外圈,主线
2010,ZW0669,ZW0001,30,20040,外圈,主线
2011,ZW0670,ZW0001,30,20070,外圈,主线
2012,ZW0671,ZW0001,30,20100,外圈,主线
2013,ZW0672,ZW0001,30,20130,外圈,主线
2014,ZW0673,ZW0001,30,20160,外圈,主线
2015,ZW0674,ZW0001,30,20190,外圈,主线
2016,ZW0675,ZW0001,30,20220,外圈,主线
2017,ZW0676,ZW0001,30,20250,外圈,主线
2018,ZW0677,ZW0001,30,20280,外圈,主线
2019,ZW0678,ZW0001,30,20310,外圈,主线
2020,ZW0679,ZW0001,30,20340,外圈,主线
2021,ZW0680,ZW0001,30,20370,外圈,主线
2022,ZW0681,ZW0001,30,20400,外圈,主线
2023,ZW0682,ZW0001,30,20430,外圈,主线
2024,ZW0683,ZW0001,30,20460,外圈,主线
2025,ZW0684,ZW0001,30,20490,外圈,主线
2026,ZW0685,ZW0001,30,20520,外圈,主线
2027,ZW0686,ZW0001,30,20550,外圈,主线
2028,ZW0687,ZW0001,30,20580,外圈,主线
2029,ZW0688,ZW0001,30,20610,外圈,主线
2030,ZW0689,ZW0001,30,20640,外圈,主线
2031,ZW0690,ZW0001,30,20670,外圈,主线
2032,ZW0691,ZW0001,30,20700,外圈,主线
2033,ZW0692,ZW0001,30,20730,外圈,主线
2034,ZW0693,ZW0001,30,20760,外圈,主线
2035,ZW0694,ZW0001,30,20790,外圈,主线
2036,ZW0695,ZW0001,30,20820,外圈,主线
2037,ZW0696,ZW0001,30,20850,外圈,主线
2038,ZW0697,ZW0001,30,20880,外圈,主线
2039,ZW0698,ZW0001,30,20910,外圈,主线
2040,ZW0699,ZW0001,30,20940,外圈,主线
2041,ZW0700,ZW0001,30,20970,外圈,主线
2042,ZW0701,ZW0001,30,21000,外圈,主线
2043,ZW0702,ZW0001,30,21030,外圈,主线
2044,ZW0703,ZW0001,30,21060,外圈,主线
2045,ZW0704,ZW0001,30,21090,外圈,主线
2046,ZW0705,ZW0001,30,21120,外圈,主线
2047,ZW0706,ZW0001,30,21150,外圈,主线
2048,ZW0707,ZW0001,30,21180,外圈,主线
2049,ZW0708,ZW0001,30,21210,外圈,主线
2050,ZW0709,ZW0001,30,21240,外圈,主线
2051,ZW0710,ZW0001,30,21270,外圈,主线
2052,ZW0711,ZW0001,30,21300,外圈,主线
2053,ZW0712,ZW0001,30,21330,外圈,主线
2054,ZW0713,ZW0001,30,21360,外圈,主线
2055,ZW0714,ZW0001,30,21390,外圈,主线
2056,ZW0715,ZW0001,30,21420,外圈,主线
2057,ZW0716,ZW0001,30,21450,外圈,主线
2058,ZW0717,ZW0001,30,21480,外圈,主线
2059,ZW0718,ZW0001,30,21510,外圈,主线
2060,ZW0719,ZW0001,30,21540,外圈,主线
2061,ZW0720,ZW0001,30,21570,外圈,主线
2062,ZW0721,ZW0001,30,21600,外圈,主线
2063,ZW0722,ZW0001,30,21630,外圈,主线
2064,ZW0723,ZW0001,30,21660,外圈,主线
2065,ZW0724,ZW0001,30,21690,外圈,主线
2066,ZW0725,ZW0001,30,21720,外圈,主线
2067,ZW0726,ZW0001,30,21750,外圈,主线
2068,ZW0727,ZW0001,30,21780,外圈,主线
2069,ZW0728,ZW0001,30,21810,外圈,主线
2070,ZW0729,ZW0001,30,21840,外圈,主线
2071,ZW0730,ZW0001,30,21870,外圈,主线
2072,ZW0731,ZW0001,30,21900,外圈,主线
2073,ZW0732,ZW0001,30,21930,外圈,主线
2074,ZW0733,ZW0001,30,21960,外圈,主线
2075,ZW0734,ZW0001,30,21990,外圈,主线
2076,ZW0735,ZW0001,30,22020,外圈,主线
2077,ZW0736,ZW0001,30,22050,外圈,主线
2078,ZW0737,ZW0001,30,22080,外圈,主线
2079,ZW0738,ZW0001,30,22110,外圈,主线
2080,ZW0739,ZW0001,30,22140,外圈,主线
2081,ZW0740,ZW0001,30,22170,外圈,主线
2082,ZW0741,ZW0001,30,22200,外圈,主线
2083,ZW0742,ZW0001,30,22230,外圈,主线
2084,ZW0743,ZW0001,30,22260,外圈,主线
2085,ZW0744,ZW0001,30,22290,外圈,主线
2086,ZW0745,ZW0001,30,22320,外圈,主线
2087,ZW0746,ZW0001,30,22350,外圈,主线
2088,ZW0747,ZW0001,30,22380,外圈,主线
2089,ZW0748,ZW0001,30,22410,外圈,主线
2090,ZW0749,ZW0001,30,22440,外圈,主线
2091,ZW0750,ZW0001,30,22470,外圈,主线
2092,ZW0751,ZW0001,30,22500,外圈,主线
2093,ZW0752,ZW0001,30,22530,外圈,主线
2094,ZW0753,ZW0001,30,22560,外圈,主线
2095,ZW0754,ZW0001,30,22590,外圈,主线
2096,ZW0755,ZW0001,30,22620,外圈,主线
2097,ZW0756,ZW0001,30,22650,外圈,主线
2098,ZW0757,ZW0001,30,22680,外圈,主线
2099,ZW0758,ZW0001,30,22710,外圈,主线
2100,ZW0759,ZW0001,30,22740,外圈,主线
2101,ZW0760,ZW0001,30,22770,外圈,主线
2102,ZW0761,ZW0001,30,22800,外圈,主线
2103,ZW0762,ZW0001,30,22830,外圈,主线
2104,ZW0763,ZW0001,30,22860,外圈,主线
2105,ZW0764,ZW0001,30,22890,外圈,主线
